exporterId;exportateur;importerId;importateur;distance_km;premiere_annee;derniere_annee;n_annees;conttype;Comment
324;Kingdom of Sardinia;6062;Ceuta;1499,025571;1835;1835;1;0;
324;Kingdom of Sardinia;6203;Tripolitania (Regency of Tripoli);1436,731263;1835;1835;1;0;
324;Kingdom of Sardinia;6064;Melilla;1414,782896;1835;1835;1;0;
324;Kingdom of Sardinia;3349;Ionian Is.;1352,770048;1838;1860;5;0;
324;Kingdom of Sardinia;2249;Heligoland;1012,608268;1833;1834;2;0;
324;Kingdom of Sardinia;4044;British Guinea (Bolama);;1833;1834;2;0;
342;Kingdom of Serbia;3362;Wallachia;448,6001268;1850;1857;2;1;
730;Korea (Chosen);7111;Manchuria;842,3129373;1910;1910;1;0;
347;Kosovo;1069;Aruba;9146,346927;2025;2025;1;0;
347;Kosovo;1065;Curacao;9090,656288;2023;2024;2;0;
347;Kosovo;1062;Anguilla;8168,192119;2010;2025;3;0;
347;Kosovo;6631;West Bank;1736,874322;2015;2025;9;0;
690;Kuwait;1069;Aruba;11888,92524;2018;2018;1;0;
690;Kuwait;1062;Anguilla;10914,89307;2017;2017;1;0;
690;Kuwait;6631;West Bank;1214,798134;2015;2025;11;0;
703;Kyrgyzstan;1062;Anguilla;12149,69256;2013;2022;4;0;
8231;Labuan I.;200;United Kingdom;11228,53814;1867;1867;1;0;
4781;Lagos;904;Victoria;14825,12254;1901;1901;1;0;
4781;Lagos;900;Australia;14296,45999;1902;1903;2;0;
4781;Lagos;2;United States of America;10570,78234;1866;1904;9;0;
4781;Lagos;140;Brazil;6632,094928;1863;1905;22;0;
4781;Lagos;390;Denmark;5546,682119;1886;1886;1;0;
4781;Lagos;200;United Kingdom;5381,87371;1863;1905;38;0;
4781;Lagos;210;Netherlands;5109,652876;1899;1902;3;0;
4781;Lagos;255;Germany (Zollverein);4996,849611;1886;1905;29;0;
4781;Lagos;211;Belgium;4920,743918;1895;1902;6;0;
4781;Lagos;220;France;4515,989673;1863;1905;16;0;
4781;Lagos;511;Zanzibar;4218,810228;1866;1866;1;0;
4781;Lagos;325;Italy;4111,954376;1865;1890;2;0;
4781;Lagos;230;Spain;3819,679651;1889;1903;6;0;
4781;Lagos;235;Portugal;3806,898472;1866;1899;11;0;
4781;Lagos;231;Gibraltar;3423,422808;1890;1890;1;0;
4781;Lagos;490;Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State);2479,317462;1893;1893;1;0;
4781;Lagos;420;Gambia;2214,167856;1866;1892;4;0;
4781;Lagos;433;Senegal;2125,466165;1889;1890;2;0;
4781;Lagos;451;Sierra Leone;1725,758533;1863;1905;41;0;
4781;Lagos;484;Congo (Brazzaville) (French Congo) (Middle Congo);1554,068763;1891;1903;7;0;
4781;Lagos;450;Liberia;1454,453976;1890;1891;2;0;
4781;Lagos;430;French West Africa;1335,476335;1900;1905;11;1;
4781;Lagos;437;Ivory Coast;1052,28569;1886;1902;10;0;
4781;Lagos;411;Equatorial Guinea (Spanish Guinea);916,7859978;1899;1903;5;0;
4781;Lagos;452;Ghana (Gold Coast);516,1159976;1886;1905;39;5;
4781;Lagos;4784;Northern Nigeria (British Nigeria);480,5040973;1905;1905;1;0;
4781;Lagos;4782;Oil Rivers Protectorate;356,7321159;1886;1899;14;4;
4781;Lagos;434;Benin (Dahomey);297,3326289;1895;1899;9;1;
4781;Lagos;460;German Togoland;245,6336271;1886;1892;2;4;
4781;Lagos;4341;Old Dahomey;176,2404048;1886;1894;8;4;
4781;Lagos;4345;Ouidah;145,9499026;1886;1886;1;0;
4781;Lagos;4347;Cotonou;109,1750063;1886;1892;4;4;
4781;Lagos;4348;Porto Novo;86,72486945;1863;1866;3;1;
4781;Lagos;4783;Southern Nigeria (Niger Coast Protectorate);0;1900;1905;8;1;
812;Laos;1065;Curacao;16569,57003;2016;2019;3;0;
812;Laos;1069;Aruba;16557,37473;2020;2025;6;0;
812;Laos;1163;Falkland Is.;16028,07781;2019;2019;1;0;
367;Latvia;9620;Pitcairn Is.;15963,37334;1937;1938;2;0;
367;Latvia;1163;Falkland Is.;14320,49446;1927;2025;19;0;
367;Latvia;1069;Aruba;9151,35632;2006;2025;13;0;
367;Latvia;1065;Curacao;9122,241995;2014;2025;12;0;
367;Latvia;4050;St. Helena;8605,710798;1931;1938;4;0;
367;Latvia;1055;Windward Is.;8555,840044;1927;1927;1;0;
367;Latvia;1063;Leeward Is.;8239,011846;1927;1938;3;0;
367;Latvia;1073;Sint Maarten;8228,135112;2013;2025;13;0;
367;Latvia;1062;Anguilla;8209,092668;2007;2025;10;0;
367;Latvia;7111;Manchuria;6484,805181;1926;1929;3;0;
367;Latvia;6203;Tripolitania (Regency of Tripoli);2830,369652;1931;1932;2;0;
367;Latvia;3386;Svalbard Is.;2380,123596;1936;1938;2;0;
367;Latvia;3353;Dodecanese Is. (Aegean Is.);2294,019735;1938;1938;1;0;
367;Latvia;2003;Channel Is.;1990,661122;1933;1938;3;0;
367;Latvia;3363;Memel;278,0801234;1920;1920;1;0;
660;Lebanon;1163;Falkland Is.;13225,44661;2010;2010;1;0;
660;Lebanon;1069;Aruba;10653,6792;2000;2024;23;0;
660;Lebanon;1062;Anguilla;9679,033164;2011;2024;14;0;
1063;Leeward Is.;902;Western Australia;19003,55659;1865;1882;4;0;
1063;Leeward Is.;850;Indonesia (Dutch East Indies);18358,29671;1856;1887;16;0;
1063;Leeward Is.;903;South Australia;17805,0104;1865;1882;4;0;
1063;Leeward Is.;8231;Labuan I.;17524,33736;1865;1882;4;0;
1063;Leeward Is.;827;Straits Settlements;17445,88828;1879;1882;3;0;
1063;Leeward Is.;905;Queensland;17402,48787;1865;1882;4;0;
1063;Leeward Is.;8210;Negeri Sembilan;17216,96153;1879;1882;3;0;
1063;Leeward Is.;8202;Selangore;17116,22916;1879;1882;3;0;
1063;Leeward Is.;8218;Manjung (Dindings);16983,38452;1879;1882;3;0;
1063;Leeward Is.;8201;Perak;16957,72506;1879;1882;3;0;
1063;Leeward Is.;840;Philippines;16757,19656;1862;1862;1;0;
1063;Leeward Is.;901;New South Wales;16698,00277;1865;1882;4;0;
1063;Leeward Is.;8151;Cochin China;16688,89382;1862;1887;13;0;
1063;Leeward Is.;904;Victoria;16661,66897;1865;1882;4;0;
1063;Leeward Is.;906;Tasmania;16140,24927;1865;1882;4;0;
1063;Leeward Is.;9810;Caroline Is.;15855,7022;1862;1862;1;0;
1063;Leeward Is.;7501;Andaman Is.;15715,68148;1865;1865;1;0;
1063;Leeward Is.;720;Hong Kong;15633,71471;1865;1882;4;0;
1063;Leeward Is.;810;French Indochina;15585,37525;1887;1887;1;0;
1063;Leeward Is.;9820;Mariana Is.;15211,18228;1862;1862;1;0;
1063;Leeward Is.;780;Sri Lanka (Ceylon);15144,68798;1865;1882;4;0;
1063;Leeward Is.;930;New Caledonia;15080,74392;1856;1887;17;0;
1063;Leeward Is.;9004;Norfolk I.;14810,53332;1865;1882;4;0;
1063;Leeward Is.;751;French India;14720,79187;1856;1887;17;0;
1063;Leeward Is.;750;India;14172,84258;1865;1882;4;0;
1063;Leeward Is.;920;New Zealand;14105,2378;1865;1882;4;0;
1063;Leeward Is.;950;Fiji;13718,42637;1879;1882;3;0;
1063;Leeward Is.;590;Mauritius;13660,51663;1865;1882;4;0;
1063;Leeward Is.;585;Reunion (Bourbon I.);13471,24558;1856;1887;17;0;
1063;Leeward Is.;5803;St. Marie de Madagascar;12808,41851;1856;1878;8;0;
1063;Leeward Is.;5802;Diego Suarez;12635,132;1885;1887;3;0;
1063;Leeward Is.;5801;Nossi Be;12552,06613;1856;1887;17;0;
1063;Leeward Is.;562;Natal;11154,82643;1865;1882;4;0;
1063;Leeward Is.;522;Djibouti (Afar and Issas) (French Somaliland);11108,22079;1884;1887;4;0;
1063;Leeward Is.;5641;Griqualand, East;11087,59389;1879;1879;1;0;
1063;Leeward Is.;563;Transvaal (South African Republic);10987,88065;1879;1880;2;0;
1063;Leeward Is.;5614;British Kaffraria;10968,03452;1865;1865;1;0;
1063;Leeward Is.;5611;Griqualand, West;10600,66237;1879;1880;2;0;
1063;Leeward Is.;9605;Tubuai Is. (Austral Is.);10535,98689;1880;1887;8;0;
1063;Leeward Is.;9601;Society Is.;10382,82701;1880;1887;8;0;
1063;Leeward Is.;561;Cape Colony (Cape of Good Hope);10133,76704;1865;1882;4;0;
1063;Leeward Is.;9603;Tuamotu Is.;9614,28043;1881;1887;7;0;
1063;Leeward Is.;9602;Marquesas Is.;9025,046074;1881;1887;7;0;
1063;Leeward Is.;9620;Pitcairn Is.;8763,0063;1865;1882;4;0;
1063;Leeward Is.;484;Congo (Brazzaville) (French Congo) (Middle Congo);8681,162656;1882;1887;6;0;
1063;Leeward Is.;481;Gabon;8267,338753;1886;1887;2;0;
1063;Leeward Is.;411;Equatorial Guinea (Spanish Guinea);8034,276501;1862;1862;1;0;
1063;Leeward Is.;338;Malta;7699,892869;1865;1882;4;0;
1063;Leeward Is.;1163;Falkland Is.;7664,369875;1859;1882;5;0;
1063;Leeward Is.;380;Sweden;7651,063286;1908;1913;4;0;
1063;Leeward Is.;385;Norway;7493,24876;1914;1914;1;0;
1063;Leeward Is.;390;Denmark;7320,861676;1889;1917;28;0;
1063;Leeward Is.;255;Germany (Zollverein);7280,984599;1886;1913;22;0;
1063;Leeward Is.;4781;Lagos;7173,771432;1865;1865;1;0;
1063;Leeward Is.;4050;St. Helena;7168,815862;1865;1882;4;0;
1063;Leeward Is.;2249;Heligoland;7166,660926;1865;1882;4;0;
1063;Leeward Is.;210;Netherlands;6987,922094;1879;1925;54;0;
1063;Leeward Is.;1027;British Columbia;6725,146354;1858;1870;7;0;
1063;Leeward Is.;220;France;6659,523599;1885;1925;65;0;
1063;Leeward Is.;452;Ghana (Gold Coast);6658,503723;1865;1882;4;0;
1063;Leeward Is.;11;Faeroe Is.;6551,447679;1856;1884;8;0;
1063;Leeward Is.;200;United Kingdom;6545,882703;1834;1938;157;0;
1063;Leeward Is.;1028;Vancouver;6515,757155;1858;1864;5;0;
1063;Leeward Is.;615;Algeria (Regency of Algiers);6503,203499;1856;1887;17;0;
1063;Leeward Is.;10;Greenland;6276,492152;1856;1887;10;0;
1063;Leeward Is.;395;Iceland;6207,294364;1856;1887;11;0;
1063;Leeward Is.;432;Mali (French Sudan) (Upper Senegal and Niger);6127,090836;1881;1887;7;0;
1063;Leeward Is.;230;Spain;6125,066778;1856;1898;11;0;
1063;Leeward Is.;231;Gibraltar;5915,397317;1865;1882;4;0;
1063;Leeward Is.;6067;Captaincy-general of north Africa;5914,95489;1862;1862;1;0;
1063;Leeward Is.;6030;Tetuan;5908,20257;1862;1862;1;0;
1063;Leeward Is.;20;Canada (Province of Canada);5860,707134;1842;1934;83;0;
1063;Leeward Is.;1161;Buenos Aires;5764,70178;1858;1859;2;0;
1063;Leeward Is.;160;Argentina (La Plata);5691,357426;1859;1859;1;0;
1063;Leeward Is.;155;Chile;5660,53414;1859;1859;1;0;
1063;Leeward Is.;235;Portugal;5617,314786;1856;1904;13;0;
1063;Leeward Is.;165;Uruguay;5609,303568;1859;1859;1;0;
1063;Leeward Is.;451;Sierra Leone;5464,592912;1865;1882;4;0;
1063;Leeward Is.;4383;Loos Is.;5256,910264;1865;1882;4;0;
1063;Leeward Is.;433;Senegal;5088,518798;1856;1887;17;0;
1063;Leeward Is.;420;Gambia;4976,609393;1865;1865;1;0;
1063;Leeward Is.;150;Paraguay;4536,578349;1859;1859;1;0;
1063;Leeward Is.;2;United States of America;4351,918372;1834;1938;137;0;
1063;Leeward Is.;70;Mexico;4242,263284;1864;1864;1;0;
1063;Leeward Is.;21;Newfoundland and Labrador (Newfoundland);4001,310368;1842;1938;92;0;
1063;Leeward Is.;145;Bolivia;3816,544978;1859;1859;1;0;
1063;Leeward Is.;140;Brazil;3592,784054;1859;1859;1;0;
1063;Leeward Is.;1029;St. Pierre and Miquelon;3352,072847;1856;1887;17;0;
1063;Leeward Is.;135;Peru;3336,721601;1859;1859;1;0;
1063;Leeward Is.;1023;New Brunswick;3308,542265;1842;1864;12;0;
1063;Leeward Is.;1024;Prince Edward Is.;3266,078744;1842;1870;15;0;
1063;Leeward Is.;1022;Nova Scotia;3109,687968;1842;1867;14;0;
1063;Leeward Is.;80;Belize (British Honduras);2860,188641;1861;1882;6;0;
1063;Leeward Is.;130;Ecuador;2685,559166;1859;1859;1;0;
1063;Leeward Is.;95;Panama;2222,269169;1911;1916;5;0;
1063;Leeward Is.;40;Cuba;1934,288556;1862;1862;1;0;
1063;Leeward Is.;100;Colombia (New Granada) (Gran Colombia);1919,300476;1859;1880;4;0;
1063;Leeward Is.;31;Bahamas;1842,675411;1856;1923;14;0;
1063;Leeward Is.;120;French Guiana;1744,760621;1856;1887;17;0;
1063;Leeward Is.;30;Bermuda;1721,752769;1856;1923;45;0;
1063;Leeward Is.;1054;Pedro Bank;1664,760172;1865;1882;5;0;
1063;Leeward Is.;51;Jamaica;1658,997973;1856;1923;46;0;
1063;Leeward Is.;115;Surinam (Dutch Guiana);1588,129848;1857;1887;14;0;
1063;Leeward Is.;1053;Morant Cays;1508,000812;1865;1882;5;0;
1063;Leeward Is.;110;Guyana (British Guiana);1292,104121;1856;1919;72;0;
1063;Leeward Is.;41;Haiti;1183,455369;1887;1896;3;0;
1063;Leeward Is.;1032;Turks and Caicos Is.;1172,281547;1856;1880;15;0;
1063;Leeward Is.;101;Venezuela;1157,985153;1856;1904;12;5;
1063;Leeward Is.;42;Dominican Republic (Santo Domingo);909,7879261;1861;1917;10;0;
1063;Leeward Is.;1048;Trinidad;739,6475125;1856;1889;32;5;
1063;Leeward Is.;52;Trinidad and Tobago;714,9552584;1890;1923;55;5;
1063;Leeward Is.;6;Puerto Rico;515,1422441;1857;1917;10;4;
1063;Leeward Is.;68;Netherlands Antilles;505,621633;1856;1887;22;2;
1063;Leeward Is.;53;Barbados;498,0746338;1885;1923;63;5;
1063;Leeward Is.;1055;Windward Is.;431,5644305;1856;1923;101;4;
1063;Leeward Is.;5;Virgin Islands (Danish West Indies);350,4656032;1856;1919;30;5;
1063;Leeward Is.;66;Martinique;283,6172411;1856;1887;22;4;
1063;Leeward Is.;54;Dominica;192,1183479;1856;1870;22;4;
1063;Leeward Is.;1064;St. Barthelemy;142,3955877;1856;1878;18;3;
1063;Leeward Is.;65;Guadeloupe;95,19864328;1856;1887;26;3;
1063;Leeward Is.;1058;Barbuda;61,97695754;1856;1859;4;4;
570;Lesotho (Basutoland);1065;Curacao;11334,46383;2016;2016;1;0;
450;Liberia;1163;Falkland Is.;8004,717616;1938;1938;1;0;
450;Liberia;1069;Aruba;6632,565846;1996;1999;4;0;
620;Libya;1069;Aruba;9211,307624;1996;1996;1;0;
368;Lithuania;1163;Falkland Is.;14146,67455;2022;2025;4;0;
368;Lithuania;1069;Aruba;9127,584262;1997;2025;16;0;
368;Lithuania;1065;Curacao;9094,939631;2013;2025;12;0;
368;Lithuania;1073;Sint Maarten;8195,749366;2013;2025;12;0;
368;Lithuania;1062;Anguilla;8177,079211;2006;2011;2;0;
212;Luxemburg;1163;Falkland Is.;12871,83107;2005;2019;3;0;
212;Luxemburg;1069;Aruba;7962,668943;1997;2025;26;0;
212;Luxemburg;1065;Curacao;7918,716626;2013;2025;10;0;
212;Luxemburg;1073;Sint Maarten;7009,964405;2016;2022;3;0;
212;Luxemburg;1062;Anguilla;6992,634411;2015;2024;6;0;
212;Luxemburg;6631;West Bank;3121,758056;1997;1999;3;0;
721;Macao;1163;Falkland Is.;16690,42225;1981;1983;3;0;
721;Macao;1069;Aruba;16155,62199;1996;1997;2;0;
580;Madagascar (Malagasy Republic);1065;Curacao;13175,03799;2014;2014;1;0;
580;Madagascar (Malagasy Republic);1062;Anguilla;12733,95321;2022;2022;1;0;
580;Madagascar (Malagasy Republic);1073;Sint Maarten;12730,52584;2022;2025;4;0;
580;Madagascar (Malagasy Republic);1163;Falkland Is.;9341,732499;1998;1998;1;0;
580;Madagascar (Malagasy Republic);6631;West Bank;5920,435042;2022;2022;1;0;
580;Madagascar (Malagasy Republic);5200;Italian Somaliland;2485,766601;1911;1919;4;0;
580;Madagascar (Malagasy Republic);5801;Nossi Be;756,3309141;1896;1896;1;2;
553;Malawi (Nyasaland) (British Central Africa Protectorate);1069;Aruba;11818,46674;2000;2000;1;0;
553;Malawi (Nyasaland) (British Central Africa Protectorate);1065;Curacao;11708,06124;2013;2013;1;0;
553;Malawi (Nyasaland) (British Central Africa Protectorate);5518;Northeastern Rhodesia;309,78704;1906;1910;2;1;
820;Malaysia (British Malaya);1069;Aruba;18033,3548;1990;2025;35;0;
820;Malaysia (British Malaya);1065;Curacao;18015,55123;2018;2025;8;0;
820;Malaysia (British Malaya);1073;Sint Maarten;17127,21488;2023;2025;3;0;
820;Malaysia (British Malaya);1062;Anguilla;17108,21669;2016;2025;8;0;
820;Malaysia (British Malaya);1163;Falkland Is.;14431,49366;1990;2025;25;0;
820;Malaysia (British Malaya);6631;West Bank;7628,394864;1996;2025;18;0;
432;Mali (French Sudan) (Upper Senegal and Niger);1163;Falkland Is.;9326,482635;2012;2012;1;0;
432;Mali (French Sudan) (Upper Senegal and Niger);1069;Aruba;7088,373962;2021;2021;1;0;
432;Mali (French Sudan) (Upper Senegal and Niger);1065;Curacao;6992,92979;2018;2019;2;0;
432;Mali (French Sudan) (Upper Senegal and Niger);6631;West Bank;4291,378257;2018;2018;1;0;
338;Malta;1163;Falkland Is.;12092,93894;2012;2012;1;0;
338;Malta;1069;Aruba;8714,023353;2002;2019;7;0;
338;Malta;1065;Curacao;8646,37731;2013;2025;9;0;
338;Malta;1055;Windward Is.;7879,594061;1938;1938;1;0;
338;Malta;1073;Sint Maarten;7756,517509;2014;2024;5;0;
338;Malta;1063;Leeward Is.;7699,892869;1938;1938;1;0;
338;Malta;3349;Ionian Is.;591,970483;1857;1864;10;5;
983;Marshall Is.;1065;Curacao;13140,81898;2019;2019;1;0;
983;Marshall Is.;1069;Aruba;13029,36532;2011;2017;2;0;
66;Martinique;5801;Nossi Be;12430,28367;1879;1879;1;0;
66;Martinique;1163;Falkland Is.;7391,434597;1900;1904;3;0;
66;Martinique;1029;St. Pierre and Miquelon;3611,200153;1839;1879;4;0;
66;Martinique;1063;Leeward Is.;283,6172411;1899;1901;2;4;
66;Martinique;1055;Windward Is.;157,1235884;1899;1904;8;3;
435;Mauritania;1062;Anguilla;5443,095708;2012;2019;3;0;
435;Mauritania;6631;West Bank;4739,425494;2015;2015;1;0;
590;Mauritius;1069;Aruba;14384,09873;2014;2025;3;0;
590;Mauritius;1065;Curacao;14272,71252;2011;2022;8;0;
590;Mauritius;1062;Anguilla;13818,15262;2010;2022;6;0;
590;Mauritius;9050;Torres Strait Is.;9133,333233;1867;1867;1;0;
590;Mauritius;4050;St. Helena;6668,056213;1864;1864;1;0;
590;Mauritius;8151;Cochin China;6335,645085;1874;1879;4;0;
590;Mauritius;6631;West Bank;6272,452223;2011;2025;7;0;
70;Mexico;6631;West Bank;12416,25549;2001;2017;6;0;
70;Mexico;1163;Falkland Is.;9304,863418;1880;2024;9;0;
70;Mexico;1055;Windward Is.;4435,097013;1932;1938;4;0;
70;Mexico;1063;Leeward Is.;4242,263284;1932;1938;4;0;
70;Mexico;1062;Anguilla;4081,357487;2000;2025;25;0;
70;Mexico;1065;Curacao;3691,468743;2010;2025;16;0;
70;Mexico;1069;Aruba;3580,517666;2000;2025;25;0;
5814;Moheli;220;France;7797,797572;1902;1903;2;0;
3361;Moldavia;365;Russia (USSR);4265,301964;1845;1853;4;1;
3361;Moldavia;200;United Kingdom;2270,305911;1845;1858;8;0;
3361;Moldavia;385;Norway;2237,539256;1855;1855;1;0;
3361;Moldavia;220;France;1998,9016;1845;1858;8;0;
3361;Moldavia;380;Sweden;1758,638147;1855;1855;1;0;
3361;Moldavia;210;Netherlands;1735,685079;1855;1855;1;0;
3361;Moldavia;338;Malta;1716,352513;1847;1848;2;0;
3361;Moldavia;324;Kingdom of Sardinia;1618,950519;1847;1857;6;0;
3361;Moldavia;248;Hamburg;1483,200232;1851;1851;1;0;
3361;Moldavia;337;Tuscany;1433,806146;1855;1857;2;0;
3361;Moldavia;3349;Ionian Is.;1230,569641;1845;1848;3;0;
3361;Moldavia;640;Turkey (Ottoman Empire);1100,243712;1845;1858;8;1;
3361;Moldavia;350;Greece;1072,296647;1855;1855;1;0;
3361;Moldavia;300;Austria-Hungary (Austrian Empire);915,1376628;1845;1858;7;0;
359;Moldova (Bessarabia) (Moldavian Republic);1065;Curacao;9582,219575;2023;2023;1;0;
359;Moldova (Bessarabia) (Moldavian Republic);1062;Anguilla;8655,785359;2021;2021;1;0;
359;Moldova (Bessarabia) (Moldavian Republic);6631;West Bank;1794,106422;2019;2024;5;0;
712;Mongolia;1069;Aruba;13504,60356;1997;2016;6;0;
341;Montenegro;1069;Aruba;9011,843745;2021;2021;1;0;
59;Montserrat;6631;West Bank;9725,114309;2010;2010;1;0;
59;Montserrat;1069;Aruba;960,9301161;2014;2018;4;0;
59;Montserrat;1065;Curacao;890,7155743;2011;2025;12;0;
59;Montserrat;1062;Anguilla;187,5220067;2000;2025;25;4;
600;Morocco;1163;Falkland Is.;10667,55564;1933;2024;4;0;
600;Morocco;1069;Aruba;6839,589881;2016;2023;3;0;
600;Morocco;1065;Curacao;6765,037512;2017;2025;9;0;
600;Morocco;1055;Windward Is.;5973,480382;1933;1934;2;0;
600;Morocco;1073;Sint Maarten;5895,027238;2017;2020;3;0;
600;Morocco;1062;Anguilla;5883,429723;2012;2025;3;0;
600;Morocco;1063;Leeward Is.;5823,738821;1933;1934;2;0;
600;Morocco;6631;West Bank;3878,954372;2008;2025;16;0;
541;Mozambique (Portuguese East Africa);1065;Curacao;11911,21646;2011;2023;13;0;
775;Myanmar (Burma);1069;Aruba;15901,71098;2016;2017;2;0;
775;Myanmar (Burma);1065;Curacao;15892,95519;2013;2014;2;0;
775;Myanmar (Burma);1055;Windward Is.;15390,54755;1937;1938;2;0;
775;Myanmar (Burma);1063;Leeward Is.;15059,0911;1937;1938;2;0;
775;Myanmar (Burma);1062;Anguilla;15011,54109;2014;2016;2;0;
775;Myanmar (Burma);6631;West Bank;6041,757646;2010;2025;11;0;
565;Namibia (South West Africa) (German South West Africa);1069;Aruba;10256,12724;2002;2015;3;0;
565;Namibia (South West Africa) (German South West Africa);1065;Curacao;10145,11432;2011;2019;7;0;
565;Namibia (South West Africa) (German South West Africa);1062;Anguilla;9834,569325;2000;2024;21;0;
565;Namibia (South West Africa) (German South West Africa);1163;Falkland Is.;7094,649394;2001;2024;13;0;
562;Natal;9820;Mariana Is.;13348,55278;1874;1878;2;0;
562;Natal;1023;New Brunswick;12821,89058;1863;1865;3;0;
562;Natal;4050;St. Helena;3986,082995;1868;1885;7;0;
562;Natal;5614;British Kaffraria;466,2044369;1863;1866;4;0;
970;Nauru;1069;Aruba;13619,06911;2021;2024;3;0;
790;Nepal;1069;Aruba;14726,36432;2018;2024;3;0;
790;Nepal;1065;Curacao;14699,35248;2011;2013;3;0;
790;Nepal;1062;Anguilla;13785,92871;2001;2020;9;0;
790;Nepal;6631;West Bank;4672,317027;2016;2025;8;0;
210;Netherlands;1163;Falkland Is.;13067,06287;1883;2025;85;0;
210;Netherlands;8231;Labuan I.;10861,72979;1860;1873;2;0;
210;Netherlands;8151;Cochin China;9801,51059;1892;1938;8;0;
210;Netherlands;7501;Andaman Is.;8731,572224;1860;1860;1;0;
210;Netherlands;7104;Kwangtung Territory;8138,255126;1935;1938;4;0;
210;Netherlands;1069;Aruba;7937,048929;1990;2025;35;0;
210;Netherlands;1065;Curacao;7897,985118;2014;2025;12;0;
210;Netherlands;1048;Trinidad;7529,047557;1863;1887;9;0;
210;Netherlands;1055;Windward Is.;7280,360236;1883;1931;56;0;
210;Netherlands;1073;Sint Maarten;6992,276368;2014;2025;12;0;
210;Netherlands;1063;Leeward Is.;6987,922094;1883;1931;59;0;
210;Netherlands;1062;Anguilla;6974,299887;2000;2025;25;0;
210;Netherlands;5200;Italian Somaliland;6694,340029;1906;1931;15;0;
210;Netherlands;5403;Cabinda (Portuguese Congo);6406,098438;1936;1938;3;0;
210;Netherlands;6800;Socotra I.;6136,455734;1937;1938;2;0;
210;Netherlands;5201;Italian East Africa;5675,469437;1937;1937;1;0;
210;Netherlands;1029;St. Pierre and Miquelon;4367,015914;1919;1929;11;0;
210;Netherlands;6631;West Bank;3298,393991;1995;1999;5;0;
210;Netherlands;6203;Tripolitania (Regency of Tripoli);2247,088469;1920;1931;13;0;
210;Netherlands;6030;Tetuan;2054,39449;1861;1862;2;0;
210;Netherlands;6067;Captaincy-general of north Africa;2019,747389;1861;1911;25;0;
210;Netherlands;3349;Ionian Is.;1998,97992;1859;1863;8;0;
210;Netherlands;3343;Fiume;1012,480294;1922;1924;3;0;
210;Netherlands;2249;Heligoland;259,4584122;1841;1841;1;4;
1023;New Brunswick;200;United Kingdom;4445,969634;1861;1866;12;0;
920;New Zealand;6203;Tripolitania (Regency of Tripoli);18104,94903;1924;1924;1;0;
920;New Zealand;6631;West Bank;16241,44377;2014;2025;11;0;
920;New Zealand;5201;Italian East Africa;14375,71808;1937;1937;1;0;
920;New Zealand;1063;Leeward Is.;14105,2378;1921;1938;14;0;
920;New Zealand;1062;Anguilla;14081,33749;2018;2025;8;0;
920;New Zealand;1073;Sint Maarten;14066,29655;2017;2025;8;0;
920;New Zealand;1055;Windward Is.;13879,01527;1921;1938;18;0;
920;New Zealand;4050;St. Helena;13675,53229;1919;1937;16;0;
920;New Zealand;1065;Curacao;13161,73776;2017;2025;9;0;
920;New Zealand;1069;Aruba;13103,38706;1990;2025;34;0;
920;New Zealand;7105;Weihaiwei;10227,08183;1919;1929;7;0;
920;New Zealand;8151;Cochin China;9002,597482;1919;1920;2;0;
920;New Zealand;1163;Falkland Is.;8485,327132;1924;2025;42;0;
920;New Zealand;9002;Cocos (Keeling) Is.;8059,050468;1922;1925;3;0;
920;New Zealand;9620;Pitcairn Is.;5410,86748;1919;1938;20;0;
920;New Zealand;9462;Malden I.;5170,238329;1899;1913;14;0;
920;New Zealand;9004;Norfolk I.;1461,145618;1919;1938;20;0;
21;Newfoundland and Labrador (Newfoundland);1048;Trinidad;4736,7948;1883;1887;8;0;
21;Newfoundland and Labrador (Newfoundland);1055;Windward Is.;4426,231082;1883;1938;59;0;
21;Newfoundland and Labrador (Newfoundland);1063;Leeward Is.;4001,310368;1883;1938;76;0;
21;Newfoundland and Labrador (Newfoundland);1022;Nova Scotia;916,8962664;1867;1867;1;4;
21;Newfoundland and Labrador (Newfoundland);1023;New Brunswick;832,0639015;1867;1867;1;5;
21;Newfoundland and Labrador (Newfoundland);1024;Prince Edward Is.;769,785399;1867;1873;5;5;
21;Newfoundland and Labrador (Newfoundland);1029;St. Pierre and Miquelon;733,9223882;1867;1913;49;2;
93;Nicaragua;1062;Anguilla;2422,27753;2021;2021;1;0;
93;Nicaragua;1073;Sint Maarten;2416,353068;2022;2025;4;0;
93;Nicaragua;1065;Curacao;1740,210098;2021;2025;4;0;
93;Nicaragua;1069;Aruba;1632,054868;2011;2025;10;0;
436;Niger;1163;Falkland Is.;10142,51729;2014;2014;1;0;
436;Niger;1069;Aruba;8565,605266;2014;2024;9;0;
436;Niger;1065;Curacao;8472,018117;2017;2025;8;0;
436;Niger;6631;West Bank;3049,885377;2019;2019;1;0;
475;Nigeria;1063;Leeward Is.;7587,961838;1921;1921;1;0;
475;Nigeria;1055;Windward Is.;7551,509953;1921;1921;1;0;
475;Nigeria;5200;Italian Somaliland;4250,047596;1936;1936;1;0;
475;Nigeria;3353;Dodecanese Is. (Aegean Is.);3625,314779;1936;1937;2;0;
