key,source,target,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm
"10-380","Greenland","Sweden",1,"NA","0",1965,"2605.0661874366","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-385","Greenland","Norway",1,"NA","0",1965,"2141.97578570876","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-395","Greenland","Iceland",1,"NA","0",1965,"1147.05552747846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-403","Greenland","Sao Tome-Principe",0,"NA","0",1965,"8619.84325164859","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-404","Greenland","Guinea-Bissau (Portuguese Guinea)",0,"NA","0",1965,"6885.84331894715","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-41","Greenland","Haiti",1,"NA","0",1965,"6264.31890090355","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-432","Greenland","Mali (French Sudan) (Upper Senegal and Niger)",0,"NA","0",1965,"6552.21147129176","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-433","Greenland","Senegal",0,"NA","0",1965,"6637.2218509295","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-435","Greenland","Mauritania",0,"NA","0",1965,"5968.86186998579","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-436","Greenland","Niger",1,"NA","0",1965,"6912.32540734786","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-437","Greenland","Ivory Coast",0,"NA","0",1965,"7490.7719038068","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-438","Greenland","Guinea (French Guinea) (Rivieres du Sud)",0,"NA","0",1965,"7174.42133484493","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-450","Greenland","Liberia",1,"NA","0",1965,"7577.89500751988","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-451","Greenland","Sierra Leone",1,"NA","0",1965,"7319.57062746321","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-461","Greenland","Togo (French Togoland)",1,"NA","0",1965,"7573.60993147766","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-475","Greenland","Nigeria",1,"NA","0",1965,"7717.64373379694","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-500","Greenland","Uganda",1,"NA","0",1965,"9285.50042363725","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-501","Greenland","Kenya (British East Africa Protectorate)",1,"NA","0",1965,"10094.5210727155","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-51","Greenland","Jamaica",1,"NA","0",1965,"6456.17975166476","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-512","Greenland","Tanzania (Tanganyika)",1,"NA","0",1965,"10173.2884222532","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-517","Greenland","Rwanda",1,"NA","0",1965,"9556.35359061391","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-52","Greenland","Trinidad and Tobago",1,"NA","0",1965,"6980.44578662908","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-520","Greenland","Somalia",0,"NA","0",1965,"9280.45349057003","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-541","Greenland","Mozambique (Portuguese East Africa)",0,"NA","0",1965,"11525.2818919105","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-551","Greenland","Zambia (Northern Rhodesia)",1,"NA","0",1965,"10771.5914326639","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-552","Greenland","Zimbabwe (Rhodesia) (Southern Rhodesia)",1,"NA","0",1965,"11366.2631177964","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-553","Greenland","Malawi (Nyasaland) (British Central Africa Protectorate)",1,"NA","0",1965,"10856.3614839063","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-560","Greenland","South Africa",1,"NA","0",1965,"12249.0920514716","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-580","Greenland","Madagascar (Malagasy Republic)",0,"NA","0",1965,"12029.6561378382","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-590","Greenland","Mauritius",1,"NA","0",1965,"12410.4151153819","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-600","Greenland","Morocco",0,"NA","0",1965,"4880.56906908369","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-616","Greenland","Tunisia (Regency of Tunis)",0,"NA","0",1965,"5104.36775959695","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-620","Greenland","Libya",0,"NA","0",1965,"6114.34692608954","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-625","Greenland","Sudan (Anglo-Egyptian Sudan) (Mahdist State)",1,"NA","0",1965,"7816.99170952995","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-630","Greenland","Iran (Persia)",1,"NA","0",1965,"6750.61494853056","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-640","Greenland","Turkey (Ottoman Empire)",1,"NA","0",1965,"5449.93705158773","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-645","Greenland","Iraq (Mesopotamia)",1,"NA","0",1965,"6307.66470487464","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-652","Greenland","Syria",1,"NA","0",1965,"5927.01712003836","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-660","Greenland","Lebanon",1,"NA","0",1965,"5972.8902004239","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-663","Greenland","Jordan (Transjordan)",1,"NA","0",1965,"6173.28245127918","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-666","Greenland","Israel",1,"NA","0",1965,"6240.09641341193","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-670","Greenland","Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah)",1,"NA","0",1965,"7313.59176690284","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-678","Greenland","Yemen Arab Republic (North Yemen) (Kingdom of Yemen)",1,"NA","0",1965,"8195.96204523323","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-68","Greenland","Netherlands Antilles",1,"NA","0",1965,"6572.3712418169","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-680","Greenland","Yemen People's Republic (South Yemen)",1,"NA","0",1965,"8493.96822901667","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-690","Greenland","Kuwait",1,"NA","0",1965,"6863.26557676619","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-694","Greenland","Qatar",1,"NA","0",1965,"7393.55839179314","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-696","Greenland","United Arab Emirates (Trucial Oman)",1,"NA","0",1965,"7643.78295725283","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-698","Greenland","Oman (Sultanate of Muscat and Oman)",1,"NA","0",1965,"8037.43797676787","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-70","Greenland","Mexico",1,"NA","0",1965,"6641.17982286082","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-710","Greenland","People's Republic of China (China)",1,"NA","0",1965,"7699.29217182886","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-712","Greenland","Mongolia",1,"NA","0",1965,"6617.92501485334","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-713","Greenland","Republic of China (Taiwan) (Formosa)",1,"NA","0",1965,"9252.11584511495","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-720","Greenland","Hong Kong",1,"NA","0",1965,"9359.38571027596","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-721","Greenland","Macao",1,"NA","0",1965,"9360.370637037","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-731","Greenland","North Korea (Democratic People's Republic of Korea)",1,"NA","0",1965,"7527.93366120948","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-732","Greenland","South Korea (Republic of South Korea)",1,"NA","0",1965,"7978.3313109586","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-740","Greenland","Japan",1,"NA","0",1965,"8122.20985756599","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-750","Greenland","India",1,"NA","0",1965,"8647.13010935455","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-770","Greenland","Pakistan",1,"NA","0",1965,"7535.17893517828","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-775","Greenland","Myanmar (Burma)",1,"NA","0",1965,"9057.31245705744","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-780","Greenland","Sri Lanka (Ceylon)",1,"NA","0",1965,"10287.1269050685","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-790","Greenland","Nepal",1,"NA","0",1965,"8115.9901561363","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-800","Greenland","Thailand (Siam)",1,"NA","0",1965,"10037.482919817","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-812","Greenland","Laos",1,"NA","0",1965,"9640.60027462928","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-815","Greenland","Vietnam",1,"NA","0",1965,"9953.45851845351","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-830","Greenland","Singapore",1,"NA","0",1965,"11484.0606003751","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-840","Greenland","Philippines",1,"NA","0",1965,"10602.0243487381","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-850","Greenland","Indonesia (Dutch East Indies)",1,"NA","0",1965,"12093.1539478239","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-90","Greenland","Guatemala",1,"NA","0",1965,"7080.3852596409","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-91","Greenland","Honduras",1,"NA","0",1965,"7078.18243672844","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-910","Greenland","Papua New Guinea",1,"NA","0",1965,"12707.8049020366","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-920","Greenland","New Zealand",1,"NA","0",1965,"16141.9661711494","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-93","Greenland","Nicaragua",1,"NA","0",1965,"7205.96169931265","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-930","Greenland","New Caledonia",0,"NA","0",1965,"14163.6947703613","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-935","Greenland","Vanuatu (New Hebrides)",1,"NA","0",1965,"13608.8826008633","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-95","Greenland","Panama",1,"NA","0",1965,"7565.11049227121","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-970","Greenland","Nauru",1,"NA","0",1965,"11857.0158837409","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-985","Greenland","Guam",1,"NA","0",1965,"10512.9499569615","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-990","Greenland","Samoa (Western Samoa) (German Samoa)",1,"NA","0",1965,"12837.33089004","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-10","Colombia (New Granada) (Gran Colombia)","Greenland",1,"NA","0",1965,"7913.31875613869","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-101","Colombia (New Granada) (Gran Colombia)","Venezuela",1,"NA","1",1965,"822.70345000825","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-11","Colombia (New Granada) (Gran Colombia)","Faeroe Is.",1,"NA","0",1965,"8412.31294706058","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-110","Colombia (New Granada) (Gran Colombia)","Guyana (British Guiana)",1,"NA","1",1965,"1557.37129551373","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-115","Colombia (New Granada) (Gran Colombia)","Surinam (Dutch Guiana)",1,"NA","1",1965,"1915.54803212069","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-1163","Colombia (New Granada) (Gran Colombia)","Falkland Is.",1,"NA","1",1965,"6345.03617322626","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-130","Colombia (New Granada) (Gran Colombia)","Ecuador",1,"NA","1",1965,"767.480592844524","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-135","Colombia (New Granada) (Gran Colombia)","Peru",1,"NA","1",1965,"1522.56033804714","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-150","Colombia (New Granada) (Gran Colombia)","Paraguay",1,"NA","1",1965,"3480.14175216729","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-165","Colombia (New Granada) (Gran Colombia)","Uruguay",1,"NA","1",1965,"4502.56345064772","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-2","Colombia (New Granada) (Gran Colombia)","United States of America",1,"NA","0",1965,"4732.51400555514","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-200","Colombia (New Granada) (Gran Colombia)","United Kingdom",1,"NA","0",1965,"8455.75319595548","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-205","Colombia (New Granada) (Gran Colombia)","Ireland",1,"NA","0",1965,"8028.17713917908","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-210","Colombia (New Granada) (Gran Colombia)","Netherlands",0,"NA","0",1965,"8905.54107382281","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-220","Colombia (New Granada) (Gran Colombia)","France",0,"NA","0",1965,"8576.30861096249","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-225","Colombia (New Granada) (Gran Colombia)","Switzerland",0,"NA","0",1965,"9045.50289456067","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-230","Colombia (New Granada) (Gran Colombia)","Spain",1,"NA","0",1965,"8016.83598897764","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-231","Colombia (New Granada) (Gran Colombia)","Gibraltar",1,"NA","0",1965,"7777.35822092792","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-235","Colombia (New Granada) (Gran Colombia)","Portugal",0,"NA","0",1965,"7504.38596208393","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-255","Colombia (New Granada) (Gran Colombia)","Germany (Zollverein)",0,"NA","0",1965,"9200.11019698896","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-265","Colombia (New Granada) (Gran Colombia)","German Democratic Republic",1,"NA","0",1965,"9369.26528690768","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-290","Colombia (New Granada) (Gran Colombia)","Poland",1,"NA","0",1965,"9821.91291758909","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-310","Colombia (New Granada) (Gran Colombia)","Hungary",1,"NA","0",1965,"9863.70713141764","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-315","Colombia (New Granada) (Gran Colombia)","Czechoslovakia",1,"NA","0",1965,"9510.75632597449","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-325","Colombia (New Granada) (Gran Colombia)","Italy",0,"NA","0",1965,"9369.40890116434","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-338","Colombia (New Granada) (Gran Colombia)","Malta",0,"NA","0",1965,"9555.17777132896","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-345","Colombia (New Granada) (Gran Colombia)","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",1,"NA","0",1965,"9997.33948390756","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-350","Colombia (New Granada) (Gran Colombia)","Greece",1,"NA","0",1965,"10283.9578445842","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-352","Colombia (New Granada) (Gran Colombia)","Cyprus",1,"NA","0",1965,"11229.2659548988","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-360","Colombia (New Granada) (Gran Colombia)","Romania",1,"NA","0",1965,"10333.0488095717","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-365","Colombia (New Granada) (Gran Colombia)","Russia (USSR)",1,"NA","0",1965,"12134.8290686786","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-375","Colombia (New Granada) (Gran Colombia)","Finland",1,"NA","0",1965,"10094.0062476306","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-380","Colombia (New Granada) (Gran Colombia)","Sweden",1,"NA","0",1965,"9534.95715445846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-385","Colombia (New Granada) (Gran Colombia)","Norway",1,"NA","0",1965,"9344.86915896987","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-390","Colombia (New Granada) (Gran Colombia)","Denmark",1,"NA","0",1965,"9229.70188721542","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-395","Colombia (New Granada) (Gran Colombia)","Iceland",1,"NA","0",1965,"8011.53618889846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-40","Colombia (New Granada) (Gran Colombia)","Cuba",1,"NA","1",1965,"2114.27680071552","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-403","Colombia (New Granada) (Gran Colombia)","Sao Tome-Principe",0,"NA","0",1965,"8889.16217302692","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-404","Colombia (New Granada) (Gran Colombia)","Guinea-Bissau (Portuguese Guinea)",0,"NA","0",1965,"6471.22346263867","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-41","Colombia (New Granada) (Gran Colombia)","Haiti",1,"NA","1",1965,"1670.50910734756","5","0","0","1","0","0","0","0","1","1","0","0","1","1","0"
"100-411","Colombia (New Granada) (Gran Colombia)","Equatorial Guinea (Spanish Guinea)",1,"NA","0",1965,"9257.71585983561","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-42","Colombia (New Granada) (Gran Colombia)","Dominican Republic (Santo Domingo)",1,"NA","1",1965,"1680.60405246683","5","0","0","1","0","0","0","0","1","1","0","0","1","1","0"
"100-420","Colombia (New Granada) (Gran Colombia)","Gambia",1,"NA","0",1965,"6426.61459234446","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-432","Colombia (New Granada) (Gran Colombia)","Mali (French Sudan) (Upper Senegal and Niger)",0,"NA","0",1965,"7680.96459233061","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-433","Colombia (New Granada) (Gran Colombia)","Senegal",0,"NA","0",1965,"6564.36382649504","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-435","Colombia (New Granada) (Gran Colombia)","Mauritania",0,"NA","0",1965,"6979.88529297807","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-436","Colombia (New Granada) (Gran Colombia)","Niger",1,"NA","0",1965,"9171.01312615217","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-437","Colombia (New Granada) (Gran Colombia)","Ivory Coast",0,"NA","0",1965,"7451.53236228688","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-438","Colombia (New Granada) (Gran Colombia)","Guinea (French Guinea) (Rivieres du Sud)",0,"NA","0",1965,"6901.33650384011","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-450","Colombia (New Granada) (Gran Colombia)","Liberia",1,"NA","0",1965,"7040.53775072674","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-451","Colombia (New Granada) (Gran Colombia)","Sierra Leone",1,"NA","0",1965,"6779.13092138442","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-452","Colombia (New Granada) (Gran Colombia)","Ghana (Gold Coast)",1,"NA","0",1965,"8000.18287872949","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-461","Colombia (New Granada) (Gran Colombia)","Togo (French Togoland)",1,"NA","0",1965,"8226.61450998956","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-475","Colombia (New Granada) (Gran Colombia)","Nigeria",1,"NA","0",1965,"8988.69835084648","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-481","Colombia (New Granada) (Gran Colombia)","Gabon",0,"NA","0",1965,"9441.1241887671","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-484","Colombia (New Granada) (Gran Colombia)","Congo (Brazzaville) (French Congo) (Middle Congo)",0,"NA","0",1965,"9872.82625872437","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-490","Colombia (New Granada) (Gran Colombia)","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)",0,"NA","0",1965,"10807.2053387361","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-500","Colombia (New Granada) (Gran Colombia)","Uganda",1,"NA","0",1965,"11744.6810365445","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-501","Colombia (New Granada) (Gran Colombia)","Kenya (British East Africa Protectorate)",1,"NA","0",1965,"12590.6706207998","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-51","Colombia (New Granada) (Gran Colombia)","Jamaica",1,"NA","1",1965,"1641.96385505687","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"100-512","Colombia (New Granada) (Gran Colombia)","Tanzania (Tanganyika)",1,"NA","0",1965,"12067.8522571521","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-517","Colombia (New Granada) (Gran Colombia)","Rwanda",1,"NA","0",1965,"11505.1207385453","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-52","Colombia (New Granada) (Gran Colombia)","Trinidad and Tobago",1,"NA","1",1965,"1492.28032363168","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-520","Colombia (New Granada) (Gran Colombia)","Somalia",0,"NA","0",1965,"13303.2559510805","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-522","Colombia (New Granada) (Gran Colombia)","Djibouti (Afar and Issas) (French Somaliland)",1,"NA","0",1965,"12705.8120514462","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-530","Colombia (New Granada) (Gran Colombia)","Ethiopia (Abyssinia)",1,"NA","0",1965,"12491.2942263162","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-541","Colombia (New Granada) (Gran Colombia)","Mozambique (Portuguese East Africa)",0,"NA","0",1965,"12083.4568349804","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-551","Colombia (New Granada) (Gran Colombia)","Zambia (Northern Rhodesia)",1,"NA","0",1965,"11340.2338368346","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-552","Colombia (New Granada) (Gran Colombia)","Zimbabwe (Rhodesia) (Southern Rhodesia)",1,"NA","0",1965,"11557.3430891556","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-553","Colombia (New Granada) (Gran Colombia)","Malawi (Nyasaland) (British Central Africa Protectorate)",1,"NA","0",1965,"11988.4136776952","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-560","Colombia (New Granada) (Gran Colombia)","South Africa",1,"NA","0",1965,"10939.9321043471","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-580","Colombia (New Granada) (Gran Colombia)","Madagascar (Malagasy Republic)",0,"NA","0",1965,"13329.6358887156","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-590","Colombia (New Granada) (Gran Colombia)","Mauritius",1,"NA","0",1965,"14408.6592568572","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-600","Colombia (New Granada) (Gran Colombia)","Morocco",0,"NA","0",1965,"7641.72844813294","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-616","Colombia (New Granada) (Gran Colombia)","Tunisia (Regency of Tunis)",0,"NA","0",1965,"9147.26053101788","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
