key,source,target,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm
"10-640","Greenland","Turkey (Ottoman Empire)",1,"NA","0",2012,"5449.93705158773","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-645","Greenland","Iraq (Mesopotamia)",1,"NA","0",2012,"6307.66470487464","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-652","Greenland","Syria",1,"NA","0",2012,"5927.01712003836","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-660","Greenland","Lebanon",1,"NA","0",2012,"5972.8902004239","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-663","Greenland","Jordan (Transjordan)",1,"NA","0",2012,"6173.28245127918","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-6631","Greenland","West Bank",1,"NA","0",2012,"6148.34216739946","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"10-666","Greenland","Israel",1,"NA","0",2012,"6240.09641341193","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-670","Greenland","Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah)",1,"NA","0",2012,"7313.59176690284","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-679","Greenland","Yemen",1,"NA","0",2012,"8493.96822901667","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-690","Greenland","Kuwait",1,"NA","0",2012,"6863.26557676619","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-694","Greenland","Qatar",1,"NA","0",2012,"7393.55839179314","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-696","Greenland","United Arab Emirates (Trucial Oman)",1,"NA","0",2012,"7643.78295725283","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-698","Greenland","Oman (Sultanate of Muscat and Oman)",1,"NA","0",2012,"8037.43797676787","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-70","Greenland","Mexico",1,"NA","0",2012,"6641.17982286082","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-701","Greenland","Turkmenistan",1,"NA","0",2012,"6252.14947084993","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-702","Greenland","Tajikistan",1,"NA","0",2012,"6641.39638568639","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-703","Greenland","Kyrgyzstan",1,"NA","0",2012,"6490.5609403303","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-704","Greenland","Uzbekistan",1,"NA","0",2012,"6230.25414544104","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-705","Greenland","Kazakhstan",1,"NA","0",2012,"5565.23488290133","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-710","Greenland","People's Republic of China (China)",0,"NA","0",2012,"7699.29217182886","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-712","Greenland","Mongolia",0,"NA","0",2012,"6617.92501485334","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-713","Greenland","Republic of China (Taiwan) (Formosa)",0,"NA","0",2012,"9252.11584511495","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-720","Greenland","Hong Kong",0,"NA","0",2012,"9359.38571027596","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-721","Greenland","Macao",0,"NA","0",2012,"9360.370637037","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-731","Greenland","North Korea (Democratic People's Republic of Korea)",1,"NA","0",2012,"7527.93366120948","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-732","Greenland","South Korea (Republic of South Korea)",0,"NA","0",2012,"7978.3313109586","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-740","Greenland","Japan",0,"NA","0",2012,"8122.20985756599","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-750","Greenland","India",1,"NA","0",2012,"8647.13010935455","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-770","Greenland","Pakistan",1,"NA","0",2012,"7535.17893517828","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-775","Greenland","Myanmar (Burma)",0,"NA","0",2012,"9057.31245705744","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-780","Greenland","Sri Lanka (Ceylon)",1,"NA","0",2012,"10287.1269050685","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-781","Greenland","Maldive Islands",1,"NA","0",2012,"10444.0465659723","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-790","Greenland","Nepal",1,"NA","0",2012,"8115.9901561363","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-800","Greenland","Thailand (Siam)",0,"NA","0",2012,"10037.482919817","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-812","Greenland","Laos",0,"NA","0",2012,"9640.60027462928","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-815","Greenland","Vietnam",0,"NA","0",2012,"9953.45851845351","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-820","Greenland","Malaysia (British Malaya)",0,"NA","0",2012,"11181.6011032516","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-830","Greenland","Singapore",0,"NA","0",2012,"11484.0606003751","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-840","Greenland","Philippines",0,"NA","0",2012,"10602.0243487381","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-850","Greenland","Indonesia (Dutch East Indies)",0,"NA","0",2012,"12093.1539478239","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-90","Greenland","Guatemala",1,"NA","0",2012,"7080.3852596409","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-91","Greenland","Honduras",1,"NA","0",2012,"7078.18243672844","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-910","Greenland","Papua New Guinea",0,"NA","0",2012,"12707.8049020366","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-920","Greenland","New Zealand",0,"NA","0",2012,"16141.9661711494","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-93","Greenland","Nicaragua",1,"NA","0",2012,"7205.96169931265","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-930","Greenland","New Caledonia",0,"NA","0",2012,"14163.6947703613","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-935","Greenland","Vanuatu (New Hebrides)",0,"NA","0",2012,"13608.8826008633","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-940","Greenland","Solomon Islands (British Solomon Islands Protectorate)",0,"NA","0",2012,"12947.2479742757","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-946","Greenland","Kiribati",0,"NA","0",2012,"11529.3913018781","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-947","Greenland","Tuvalu",0,"NA","0",2012,"12402.8449661644","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-95","Greenland","Panama",1,"NA","0",2012,"7565.11049227121","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-955","Greenland","Tonga (Haʻapai)",0,"NA","0",2012,"13644.2500981582","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-970","Greenland","Nauru",0,"NA","0",2012,"11857.0158837409","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-983","Greenland","Marshall Is.",1,"NA","0",2012,"10679.1514864445","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-985","Greenland","Guam",1,"NA","0",2012,"10512.9499569615","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-986","Greenland","Palau",1,"NA","0",2012,"11182.3349710972","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-990","Greenland","Samoa (Western Samoa) (German Samoa)",0,"NA","0",2012,"12837.33089004","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-10","Colombia (New Granada) (Gran Colombia)","Greenland",1,"NA","0",2012,"7913.31875613869","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-101","Colombia (New Granada) (Gran Colombia)","Venezuela",1,"NA","1",2012,"822.70345000825","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-1065","Colombia (New Granada) (Gran Colombia)","Curacao",1,"NA","1",2012,"1025.78159356935","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-1073","Colombia (New Granada) (Gran Colombia)","Sint Maarten",1,"NA","1",2012,"1915.92706767249","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-11","Colombia (New Granada) (Gran Colombia)","Faeroe Is.",1,"NA","0",2012,"8412.31294706058","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-110","Colombia (New Granada) (Gran Colombia)","Guyana (British Guiana)",1,"NA","1",2012,"1557.37129551373","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-115","Colombia (New Granada) (Gran Colombia)","Surinam (Dutch Guiana)",1,"NA","1",2012,"1915.54803212069","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-1163","Colombia (New Granada) (Gran Colombia)","Falkland Is.",1,"NA","1",2012,"6345.03617322626","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"100-130","Colombia (New Granada) (Gran Colombia)","Ecuador",1,"NA","1",2012,"767.480592844524","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-135","Colombia (New Granada) (Gran Colombia)","Peru",1,"NA","1",2012,"1522.56033804714","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-150","Colombia (New Granada) (Gran Colombia)","Paraguay",1,"NA","1",2012,"3480.14175216729","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-165","Colombia (New Granada) (Gran Colombia)","Uruguay",1,"NA","1",2012,"4502.56345064772","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-2","Colombia (New Granada) (Gran Colombia)","United States of America",1,"NA","0",2012,"4732.51400555514","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-200","Colombia (New Granada) (Gran Colombia)","United Kingdom",1,"NA","0",2012,"8455.75319595548","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-205","Colombia (New Granada) (Gran Colombia)","Ireland",1,"NA","0",2012,"8028.17713917908","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-210","Colombia (New Granada) (Gran Colombia)","Netherlands",1,"NA","0",2012,"8905.54107382281","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-212","Colombia (New Granada) (Gran Colombia)","Luxemburg",1,"NA","0",2012,"8916.2700744299","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-220","Colombia (New Granada) (Gran Colombia)","France",1,"NA","0",2012,"8576.30861096249","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-225","Colombia (New Granada) (Gran Colombia)","Switzerland",1,"NA","0",2012,"9045.50289456067","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-230","Colombia (New Granada) (Gran Colombia)","Spain",1,"NA","0",2012,"8016.83598897764","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-231","Colombia (New Granada) (Gran Colombia)","Gibraltar",1,"NA","0",2012,"7777.35822092792","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-235","Colombia (New Granada) (Gran Colombia)","Portugal",1,"NA","0",2012,"7504.38596208393","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-255","Colombia (New Granada) (Gran Colombia)","Germany (Zollverein)",1,"NA","0",2012,"9200.11019698896","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-290","Colombia (New Granada) (Gran Colombia)","Poland",1,"NA","0",2012,"9821.91291758909","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-310","Colombia (New Granada) (Gran Colombia)","Hungary",1,"NA","0",2012,"9863.70713141764","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-315","Colombia (New Granada) (Gran Colombia)","Czechoslovakia",0,"NA","0",2012,"9510.75632597449","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-316","Colombia (New Granada) (Gran Colombia)","Czech Republic",1,"NA","0",2012,"9552.61720344938","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-317","Colombia (New Granada) (Gran Colombia)","Slovakia",1,"NA","0",2012,"9919.61692574522","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-325","Colombia (New Granada) (Gran Colombia)","Italy",1,"NA","0",2012,"9369.40890116434","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-328","Colombia (New Granada) (Gran Colombia)","Vatican City",1,"NA","0",2012,"9365.64918388972","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-331","Colombia (New Granada) (Gran Colombia)","San Marino",1,"NA","0",2012,"9366.70243955791","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-338","Colombia (New Granada) (Gran Colombia)","Malta",1,"NA","0",2012,"9555.17777132896","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-341","Colombia (New Granada) (Gran Colombia)","Montenegro",1,"NA","0",2012,"9917.67421597571","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-343","Colombia (New Granada) (Gran Colombia)","North Macedonia (Former Yugoslav Republic of Macedonia) (Macedonia)",1,"NA","0",2012,"10134.6836406084","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-344","Colombia (New Granada) (Gran Colombia)","Croatia",1,"NA","0",2012,"9602.16280662476","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-345","Colombia (New Granada) (Gran Colombia)","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",1,"NA","0",2012,"9997.33948390756","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-347","Colombia (New Granada) (Gran Colombia)","Kosovo",1,"NA","0",2012,"10051.6533087373","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-348","Colombia (New Granada) (Gran Colombia)","Serbia (Serbia and Montenegro) (Federal Republic of Yugoslavia)",1,"NA","0",2012,"10044.1240442389","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-349","Colombia (New Granada) (Gran Colombia)","Slovenia",1,"NA","0",2012,"9563.34613414017","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-350","Colombia (New Granada) (Gran Colombia)","Greece",1,"NA","0",2012,"10283.9578445842","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-352","Colombia (New Granada) (Gran Colombia)","Cyprus",1,"NA","0",2012,"11229.2659548988","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-359","Colombia (New Granada) (Gran Colombia)","Moldova (Bessarabia) (Moldavian Republic)",1,"NA","0",2012,"10573.4872342319","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-360","Colombia (New Granada) (Gran Colombia)","Romania",1,"NA","0",2012,"10333.0488095717","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-365","Colombia (New Granada) (Gran Colombia)","Russia (USSR)",1,"NA","0",2012,"12134.8290686786","NA","0","0","0","0","0","0","0","1","0","0","0","1","1","0"
"100-366","Colombia (New Granada) (Gran Colombia)","Estonia",1,"NA","0",2012,"10164.1494093041","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-367","Colombia (New Granada) (Gran Colombia)","Latvia",1,"NA","0",2012,"10142.8716734202","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
