key,source,target,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm
"10-433","Greenland","Senegal",1,"NA","0",1951,"6637.2218509295","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-437","Greenland","Ivory Coast",1,"NA","0",1951,"7490.7719038068","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-475","Greenland","Nigeria",0,"NA","0",1951,"7717.64373379694","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-500","Greenland","Uganda",0,"NA","0",1951,"9285.50042363725","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-501","Greenland","Kenya (British East Africa Protectorate)",0,"NA","0",1951,"10094.5210727155","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-51","Greenland","Jamaica",0,"NA","0",1951,"6456.17975166476","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-512","Greenland","Tanzania (Tanganyika)",1,"NA","0",1951,"10173.2884222532","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-52","Greenland","Trinidad and Tobago",0,"NA","0",1951,"6980.44578662908","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-541","Greenland","Mozambique (Portuguese East Africa)",0,"NA","0",1951,"11525.2818919105","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-551","Greenland","Zambia (Northern Rhodesia)",0,"NA","0",1951,"10771.5914326639","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-552","Greenland","Zimbabwe (Rhodesia) (Southern Rhodesia)",0,"NA","0",1951,"11366.2631177964","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-553","Greenland","Malawi (Nyasaland) (British Central Africa Protectorate)",1,"NA","0",1951,"10856.3614839063","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-560","Greenland","South Africa",0,"NA","0",1951,"12249.0920514716","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-580","Greenland","Madagascar (Malagasy Republic)",0,"NA","0",1951,"12029.6561378382","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-590","Greenland","Mauritius",0,"NA","0",1951,"12410.4151153819","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-600","Greenland","Morocco",0,"NA","0",1951,"4880.56906908369","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-616","Greenland","Tunisia (Regency of Tunis)",0,"NA","0",1951,"5104.36775959695","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-620","Greenland","Libya",1,"NA","0",1951,"6114.34692608954","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-625","Greenland","Sudan (Anglo-Egyptian Sudan) (Mahdist State)",0,"NA","0",1951,"7816.99170952995","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-630","Greenland","Iran (Persia)",0,"NA","0",1951,"6750.61494853056","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-640","Greenland","Turkey (Ottoman Empire)",0,"NA","0",1951,"5449.93705158773","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-645","Greenland","Iraq (Mesopotamia)",0,"NA","0",1951,"6307.66470487464","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-652","Greenland","Syria",0,"NA","0",1951,"5927.01712003836","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-660","Greenland","Lebanon",0,"NA","0",1951,"5972.8902004239","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-663","Greenland","Jordan (Transjordan)",1,"NA","0",1951,"6173.28245127918","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-666","Greenland","Israel",0,"NA","0",1951,"6240.09641341193","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-670","Greenland","Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah)",0,"NA","0",1951,"7313.59176690284","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-68","Greenland","Netherlands Antilles",0,"NA","0",1951,"6572.3712418169","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-680","Greenland","Yemen People's Republic (South Yemen)",1,"NA","0",1951,"8493.96822901667","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-690","Greenland","Kuwait",1,"NA","0",1951,"6863.26557676619","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-694","Greenland","Qatar",1,"NA","0",1951,"7393.55839179314","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-696","Greenland","United Arab Emirates (Trucial Oman)",1,"NA","0",1951,"7643.78295725283","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-698","Greenland","Oman (Sultanate of Muscat and Oman)",1,"NA","0",1951,"8037.43797676787","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-70","Greenland","Mexico",0,"NA","0",1951,"6641.17982286082","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-710","Greenland","People's Republic of China (China)",0,"NA","0",1951,"7699.29217182886","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-713","Greenland","Republic of China (Taiwan) (Formosa)",0,"NA","0",1951,"9252.11584511495","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-720","Greenland","Hong Kong",0,"NA","0",1951,"9359.38571027596","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-732","Greenland","South Korea (Republic of South Korea)",0,"NA","0",1951,"7978.3313109586","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-740","Greenland","Japan",0,"NA","0",1951,"8122.20985756599","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-750","Greenland","India",0,"NA","0",1951,"8647.13010935455","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-770","Greenland","Pakistan",0,"NA","0",1951,"7535.17893517828","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-775","Greenland","Myanmar (Burma)",0,"NA","0",1951,"9057.31245705744","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-780","Greenland","Sri Lanka (Ceylon)",0,"NA","0",1951,"10287.1269050685","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-800","Greenland","Thailand (Siam)",0,"NA","0",1951,"10037.482919817","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-820","Greenland","Malaysia (British Malaya)",1,"NA","0",1951,"11181.6011032516","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-830","Greenland","Singapore",1,"NA","0",1951,"11484.0606003751","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-840","Greenland","Philippines",0,"NA","0",1951,"10602.0243487381","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-850","Greenland","Indonesia (Dutch East Indies)",0,"NA","0",1951,"12093.1539478239","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-90","Greenland","Guatemala",0,"NA","0",1951,"7080.3852596409","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-91","Greenland","Honduras",0,"NA","0",1951,"7078.18243672844","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-910","Greenland","Papua New Guinea",1,"NA","0",1951,"12707.8049020366","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-920","Greenland","New Zealand",0,"NA","0",1951,"16141.9661711494","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-93","Greenland","Nicaragua",0,"NA","0",1951,"7205.96169931265","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10-95","Greenland","Panama",0,"NA","0",1951,"7565.11049227121","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-10","Colombia (New Granada) (Gran Colombia)","Greenland",0,"NA","0",1951,"7913.31875613869","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-101","Colombia (New Granada) (Gran Colombia)","Venezuela",0,"NA","1",1951,"822.70345000825","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-110","Colombia (New Granada) (Gran Colombia)","Guyana (British Guiana)",0,"NA","1",1951,"1557.37129551373","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-115","Colombia (New Granada) (Gran Colombia)","Surinam (Dutch Guiana)",0,"NA","1",1951,"1915.54803212069","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-130","Colombia (New Granada) (Gran Colombia)","Ecuador",1,"NA","1",1951,"767.480592844524","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-135","Colombia (New Granada) (Gran Colombia)","Peru",0,"NA","1",1951,"1522.56033804714","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-150","Colombia (New Granada) (Gran Colombia)","Paraguay",0,"NA","1",1951,"3480.14175216729","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-165","Colombia (New Granada) (Gran Colombia)","Uruguay",0,"NA","1",1951,"4502.56345064772","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-2","Colombia (New Granada) (Gran Colombia)","United States of America",1,"NA","0",1951,"4732.51400555514","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-200","Colombia (New Granada) (Gran Colombia)","United Kingdom",0,"NA","0",1951,"8455.75319595548","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-205","Colombia (New Granada) (Gran Colombia)","Ireland",0,"NA","0",1951,"8028.17713917908","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-210","Colombia (New Granada) (Gran Colombia)","Netherlands",0,"NA","0",1951,"8905.54107382281","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-220","Colombia (New Granada) (Gran Colombia)","France",0,"NA","0",1951,"8576.30861096249","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-225","Colombia (New Granada) (Gran Colombia)","Switzerland",0,"NA","0",1951,"9045.50289456067","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-230","Colombia (New Granada) (Gran Colombia)","Spain",0,"NA","0",1951,"8016.83598897764","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-235","Colombia (New Granada) (Gran Colombia)","Portugal",0,"NA","0",1951,"7504.38596208393","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-255","Colombia (New Granada) (Gran Colombia)","Germany (Zollverein)",0,"NA","0",1951,"9200.11019698896","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-265","Colombia (New Granada) (Gran Colombia)","German Democratic Republic",0,"NA","0",1951,"9369.26528690768","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-290","Colombia (New Granada) (Gran Colombia)","Poland",0,"NA","0",1951,"9821.91291758909","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-310","Colombia (New Granada) (Gran Colombia)","Hungary",0,"NA","0",1951,"9863.70713141764","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-315","Colombia (New Granada) (Gran Colombia)","Czechoslovakia",0,"NA","0",1951,"9510.75632597449","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-325","Colombia (New Granada) (Gran Colombia)","Italy",0,"NA","0",1951,"9369.40890116434","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-338","Colombia (New Granada) (Gran Colombia)","Malta",0,"NA","0",1951,"9555.17777132896","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-345","Colombia (New Granada) (Gran Colombia)","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",0,"NA","0",1951,"9997.33948390756","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-350","Colombia (New Granada) (Gran Colombia)","Greece",0,"NA","0",1951,"10283.9578445842","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-352","Colombia (New Granada) (Gran Colombia)","Cyprus",0,"NA","0",1951,"11229.2659548988","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-360","Colombia (New Granada) (Gran Colombia)","Romania",0,"NA","0",1951,"10333.0488095717","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-365","Colombia (New Granada) (Gran Colombia)","Russia (USSR)",0,"NA","0",1951,"12134.8290686786","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-375","Colombia (New Granada) (Gran Colombia)","Finland",0,"NA","0",1951,"10094.0062476306","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-380","Colombia (New Granada) (Gran Colombia)","Sweden",0,"NA","0",1951,"9534.95715445846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-385","Colombia (New Granada) (Gran Colombia)","Norway",0,"NA","0",1951,"9344.86915896987","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-390","Colombia (New Granada) (Gran Colombia)","Denmark",0,"NA","0",1951,"9229.70188721542","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-395","Colombia (New Granada) (Gran Colombia)","Iceland",0,"NA","0",1951,"8011.53618889846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-40","Colombia (New Granada) (Gran Colombia)","Cuba",0,"NA","1",1951,"2114.27680071552","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-41","Colombia (New Granada) (Gran Colombia)","Haiti",1,"NA","1",1951,"1670.50910734756","5","0","0","1","0","0","0","0","1","1","0","0","1","1","0"
"100-42","Colombia (New Granada) (Gran Colombia)","Dominican Republic (Santo Domingo)",0,"NA","1",1951,"1680.60405246683","5","0","0","1","0","0","0","0","1","1","0","0","1","1","0"
"100-433","Colombia (New Granada) (Gran Colombia)","Senegal",0,"NA","0",1951,"6564.36382649504","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-437","Colombia (New Granada) (Gran Colombia)","Ivory Coast",0,"NA","0",1951,"7451.53236228688","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-452","Colombia (New Granada) (Gran Colombia)","Ghana (Gold Coast)",0,"NA","0",1951,"8000.18287872949","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-475","Colombia (New Granada) (Gran Colombia)","Nigeria",0,"NA","0",1951,"8988.69835084648","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-490","Colombia (New Granada) (Gran Colombia)","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)",0,"NA","0",1951,"10807.2053387361","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-500","Colombia (New Granada) (Gran Colombia)","Uganda",0,"NA","0",1951,"11744.6810365445","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-501","Colombia (New Granada) (Gran Colombia)","Kenya (British East Africa Protectorate)",0,"NA","0",1951,"12590.6706207998","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-51","Colombia (New Granada) (Gran Colombia)","Jamaica",0,"NA","1",1951,"1641.96385505687","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-512","Colombia (New Granada) (Gran Colombia)","Tanzania (Tanganyika)",0,"NA","0",1951,"12067.8522571521","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-52","Colombia (New Granada) (Gran Colombia)","Trinidad and Tobago",0,"NA","1",1951,"1492.28032363168","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-522","Colombia (New Granada) (Gran Colombia)","Djibouti (Afar and Issas) (French Somaliland)",0,"NA","0",1951,"12705.8120514462","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-530","Colombia (New Granada) (Gran Colombia)","Ethiopia (Abyssinia)",0,"NA","0",1951,"12491.2942263162","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-541","Colombia (New Granada) (Gran Colombia)","Mozambique (Portuguese East Africa)",0,"NA","0",1951,"12083.4568349804","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-551","Colombia (New Granada) (Gran Colombia)","Zambia (Northern Rhodesia)",0,"NA","0",1951,"11340.2338368346","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-552","Colombia (New Granada) (Gran Colombia)","Zimbabwe (Rhodesia) (Southern Rhodesia)",0,"NA","0",1951,"11557.3430891556","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-553","Colombia (New Granada) (Gran Colombia)","Malawi (Nyasaland) (British Central Africa Protectorate)",0,"NA","0",1951,"11988.4136776952","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-560","Colombia (New Granada) (Gran Colombia)","South Africa",0,"NA","0",1951,"10939.9321043471","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-580","Colombia (New Granada) (Gran Colombia)","Madagascar (Malagasy Republic)",0,"NA","0",1951,"13329.6358887156","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-590","Colombia (New Granada) (Gran Colombia)","Mauritius",0,"NA","0",1951,"14408.6592568572","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-600","Colombia (New Granada) (Gran Colombia)","Morocco",0,"NA","0",1951,"7641.72844813294","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-616","Colombia (New Granada) (Gran Colombia)","Tunisia (Regency of Tunis)",0,"NA","0",1951,"9147.26053101788","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-620","Colombia (New Granada) (Gran Colombia)","Libya",0,"NA","0",1951,"9956.74173334788","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-625","Colombia (New Granada) (Gran Colombia)","Sudan (Anglo-Egyptian Sudan) (Mahdist State)",0,"NA","0",1951,"11534.3616685367","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-630","Colombia (New Granada) (Gran Colombia)","Iran (Persia)",0,"NA","0",1951,"13091.0005255578","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-640","Colombia (New Granada) (Gran Colombia)","Turkey (Ottoman Empire)",0,"NA","0",1951,"11379.2642263933","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-645","Colombia (New Granada) (Gran Colombia)","Iraq (Mesopotamia)",0,"NA","0",1951,"12177.5253023076","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-651","Colombia (New Granada) (Gran Colombia)","Egypt Arab Republic (Egypt)",0,"NA","0",1951,"11023.7805781781","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-652","Colombia (New Granada) (Gran Colombia)","Syria",0,"NA","0",1951,"11715.3350789348","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-660","Colombia (New Granada) (Gran Colombia)","Lebanon",0,"NA","0",1951,"11506.6259477055","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-663","Colombia (New Granada) (Gran Colombia)","Jordan (Transjordan)",0,"NA","0",1951,"11573.7174698715","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-666","Colombia (New Granada) (Gran Colombia)","Israel",0,"NA","0",1951,"11511.1220992039","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-670","Colombia (New Granada) (Gran Colombia)","Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah)",1,"NA","0",1951,"12586.3628756856","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-68","Colombia (New Granada) (Gran Colombia)","Netherlands Antilles",0,"NA","1",1951,"1459.7647247695","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-680","Colombia (New Granada) (Gran Colombia)","Yemen People's Republic (South Yemen)",0,"NA","0",1951,"12963.5848489931","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-690","Colombia (New Granada) (Gran Colombia)","Kuwait",0,"NA","0",1951,"12732.0226825782","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-694","Colombia (New Granada) (Gran Colombia)","Qatar",0,"NA","0",1951,"13217.0762012175","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-696","Colombia (New Granada) (Gran Colombia)","United Arab Emirates (Trucial Oman)",0,"NA","0",1951,"13539.6266592485","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-698","Colombia (New Granada) (Gran Colombia)","Oman (Sultanate of Muscat and Oman)",0,"NA","0",1951,"13939.6086393679","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-70","Colombia (New Granada) (Gran Colombia)","Mexico",1,"NA","1",1951,"3747.243073006","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-710","Colombia (New Granada) (Gran Colombia)","People's Republic of China (China)",0,"NA","0",1951,"15588.6985100454","NA","0","0","0","1","5","1","209","0","0","0","0","0","0","0"
"100-713","Colombia (New Granada) (Gran Colombia)","Republic of China (Taiwan) (Formosa)",0,"NA","0",1951,"16558.7156292995","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-720","Colombia (New Granada) (Gran Colombia)","Hong Kong",0,"NA","0",1951,"17003.0849790883","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-732","Colombia (New Granada) (Gran Colombia)","South Korea (Republic of South Korea)",0,"NA","0",1951,"15064.9027488176","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-740","Colombia (New Granada) (Gran Colombia)","Japan",0,"NA","0",1951,"14727.07465459","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-750","Colombia (New Granada) (Gran Colombia)","India",0,"NA","0",1951,"16092.1430541439","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-770","Colombia (New Granada) (Gran Colombia)","Pakistan",0,"NA","0",1951,"14669.5212485435","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-775","Colombia (New Granada) (Gran Colombia)","Myanmar (Burma)",0,"NA","0",1951,"16915.3277277056","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-780","Colombia (New Granada) (Gran Colombia)","Sri Lanka (Ceylon)",0,"NA","0",1951,"16925.4311800146","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-800","Colombia (New Granada) (Gran Colombia)","Thailand (Siam)",0,"NA","0",1951,"17935.5601113442","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-820","Colombia (New Granada) (Gran Colombia)","Malaysia (British Malaya)",0,"NA","0",1951,"19040.7113207142","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-830","Colombia (New Granada) (Gran Colombia)","Singapore",0,"NA","0",1951,"19362.3810519766","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-840","Colombia (New Granada) (Gran Colombia)","Philippines",1,"NA","0",1951,"17506.2895042982","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-850","Colombia (New Granada) (Gran Colombia)","Indonesia (Dutch East Indies)",0,"NA","0",1951,"18767.286155309","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-90","Colombia (New Granada) (Gran Colombia)","Guatemala",1,"NA","1",1951,"2259.19232167161","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-91","Colombia (New Granada) (Gran Colombia)","Honduras",0,"NA","1",1951,"1901.31399083106","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-910","Colombia (New Granada) (Gran Colombia)","Papua New Guinea",0,"NA","0",1951,"15568.7329476291","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-92","Colombia (New Granada) (Gran Colombia)","El Salvador",0,"NA","1",1951,"2025.14643936608","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
